
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|  88.5 <>  89.0 |      0 |      0 |
|  89.0 <>  89.5 |      1 |     68 |
|  89.5 <>  90.0 |      0 |      0 |
|  90.0 <>  90.5 |      0 |      0 |
|  90.5 <>  91.0 |      0 |      0 |
|  91.0 <>  91.5 |      2 |    310 |
|  91.5 <>  92.0 |      0 |      0 |
|  92.0 <>  92.5 |      0 |      0 |
|  92.5 <>  93.0 |      1 |     78 |
|  93.0 <>  93.5 |      2 |    287 |
|  93.5 <>  94.0 |      3 |    674 |
|  94.0 <>  94.5 |      0 |      0 |
|  94.5 <>  95.0 |     10 |   1882 |
|  95.0 <>  95.5 |      5 |    782 |
|  95.5 <>  96.0 |      4 |   1322 |
|  96.0 <>  96.5 |      9 |   4724 |
|  96.5 <>  97.0 |     57 |  17714 |
|  97.0 <>  97.5 |     92 |  40281 |
|  97.5 <>  98.0 |    129 |  77099 |
|  98.0 <>  98.5 |     85 |  40527 |
|  98.5 <>  99.0 |     50 |  32365 |
|  99.0 <>  99.5 |     38 |  30287 |
|  99.5 <> 100.0 |     27 |  14368 |
| 100.0 <> 100.5 |     65 |  14339 |
| 100.5 <> 101.0 |     28 |   2533 |
| 101.0 <> 101.5 |     11 |   2969 |
| 101.5 <> 102.0 |     43 |   8095 |
| 102.0 <> 102.5 |    281 | 216100 |
| 102.5 <> 103.0 |    238 | 210003 |
| 103.0 <> 103.5 |    187 | 159471 |
| 103.5 <> 104.0 |    267 | 222176 |
| 104.0 <> 104.5 |     50 |  47571 |
| 104.5 <> 105.0 |      5 |    316 |
| 105.0 <> 105.5 |      4 |    224 |
| 105.5 <> 106.0 |      0 |      0 |
| 106.0 <> 106.5 |      0 |      0 |
| 106.5 <> 107.0 |     21 |   1428 |
| 107.0 <> 107.5 |      0 |      0 |
| 107.5 <> 108.0 |      0 |      0 |
| 108.0 <> 108.5 |      1 |     76 |
| 108.5 <> 109.0 |      4 |    431 |
| 109.0 <> 109.5 |      0 |      0 |
| 109.5 <> 110.0 |      0 |      0 |
| 110.0 <> 110.5 |      0 |      0 |
| 110.5 <> 111.0 |      0 |      0 |
| 111.0 <> 111.5 |      0 |      0 |
